time,hipX,hipY,hipZ,baseX,baseY,baseZ,midX,midY,midZ,tipX,tipY,tipZ
0.0,-0.06309724540547568,0.3359060549022125,0.36805630391883154,1.1818670852359532,0.35152341970865103,0.5055497786547857,1.2403369736730498,0.4395214364273816,0.5343703276822924,1.343082895076004,0.5031942044697493,0.6246543824087606
0.0025,-0.06069057185885516,0.32945266173978466,0.3612265329841681,1.1757977496254635,0.35031333488874,0.5110594536514302,1.2354083085698682,0.43676236169724547,0.5417394558608514,1.3370567175292722,0.5042720007188615,0.6318514944626403
0.005,-0.058287974112043714,0.3227516630334693,0.35439798558113234,1.1694512309951224,0.3490505326959273,0.5167653263401214,1.2301987016628353,0.4338769611471774,0.5493618392607797,1.3307855910793576,0.5053262595609892,0.6394063013839579
0.0075,-0.055914083139204165,0.3158463551167282,0.34765747114590906,1.1628558435217302,0.34774134175944094,0.5226322220053106,1.2247233692316917,0.4308772324325445,0.5571893874263321,1.3243003335570847,0.5063351107263575,0.6472890264659142
0.01,-0.053590953608864886,0.3087801497078744,0.34108824149646005,1.1560396479680586,0.34639224964094834,0.5286256959581893,1.2189992544186263,0.4277745694755345,0.5651744849391518,1.3176295826087565,0.5072749765945279,0.6554694220743964
0.0125,-0.05133741005542293,0.30159498567766374,0.334767333249078,1.149030012133541,0.3450098143029155,0.5347127444742071,1.2130453293157482,0.42457940661432547,0.5732710756627015,1.3107989877267223,0.5081207459865799,0.663917071191654
0.015,-0.049168656970628555,0.29432989734025183,0.32876356740565327,1.141853274005334,0.3436005822330691,0.5408623655819703,1.2068827610209827,0.42130096338043443,0.581435672832746,1.3038306642730875,0.5088459753358557,0.672601607398952
0.0175,-0.04709609472941989,0.2870195861331608,0.32313620877057353,1.1345344849433643,0.3421710185065224,0.5470459884117109,1.200534704261103,0.4179471701512307,0.5896281248978869,1.2967428846475397,0.5094231089104955,0.6814928740132729
0.02,-0.045127230667303064,0.2796926313070344,0.31793416504962585,1.1270972409573166,0.3407274362678413,0.5532377961687334,1.194025489576595,0.41452487378855307,0.5978119831882044,1.2895499934330175,0.5098237220137073,0.6905610485294997
0.0225,-0.04326564346225353,0.27236959830067525,0.3131953158656951,1.119563593306641,0.33927590881257075,0.5594149460857274,1.1873794489919547,0.41104020002311653,0.6059545155716454,1.2822625172152449,0.5100187798238669,0.6997767587760668
0.025,-0.04151106628369727,0.2650619130392343,0.30894560360547735,1.1119539779749943,0.33782216216920463,0.5655576703703932,1.1806199824057002,0.40749878024599445,0.6140266011973081,1.274887410461179,0.5099788962293547,0.7091111888419317
0.0275,-0.03985973473934166,0.2577719662803571,0.30519862361375216,1.1042870929457604,0.3363714693420219,0.571649263807538,1.173769017550298,0.4039058083661589,0.6220026864557281,1.2674284280113148,0.5096746165906377,0.7185361431310713
0.03,-0.03830499327456168,0.25049430941702927,0.30195615541479465,1.0965797332838192,0.33492855331856924,0.5776759814043448,1.1668466235258956,0.400266086200296,0.6298607855655454,1.2598866794134551,0.5090767805463483,0.7280240588751993
0.0325,-0.03683790548103814,0.24321739418909855,0.29920857669948264,1.088846687706695,0.33349747495448534,0.583626871869817,1.1598707126972165,0.39658407185970385,0.6375824178598596,1.2522613234304678,0.5081569832216702,0.7375480293348079
0.035,-0.03544784613134956,0.2359255829725592,0.29693526305187357,1.081100761999181,0.33208154062352996,0.5894935372016598,1.1528568552073852,0.3928639042520636,0.6451524164357265,1.2445502557490418,0.5068881105298721,0.7470819326548997
0.0375,-0.03412329339721004,0.22860160599270168,0.2951065072569463,1.073352880619461,0.33068331750716135,0.5952697995016001,1.145818202485616,0.3891094661095489,0.6525585811822273,1.2367507310570163,0.5052449191397983,0.7566006998395263
0.04,-0.03285265672902665,0.22122881756203538,0.2936866101378164,1.0656121908131024,0.32930473372241215,0.6009513542405414,1.1387655223113522,0.3853245128742121,0.6597912350096412,1.2288599559612094,0.5032046067981454,0.7660806841969682
0.0425,-0.03162480035707937,0.2137925120487632,0.2926361855082188,1.0578861635369707,0.3279471437690489,0.6065354913767753,1.131707281623052,0.3815127916740073,0.6668428678681549,1.2208756773832257,0.5007473180628015,0.7755000757924825
0.045,-0.030429310371978838,0.20628059383746322,0.2919133894757434,1.0501807136785035,0.32661134138324704,0.6120208602585508,1.12464974406174,0.3776780600307777,0.6737079638551533,1.2127967631015928,0.4978566295738489,0.7848392625397441
0.0475,-0.029256716109710753,0.19868404223847216,0.29147516206687074,1.042500325998302,0.3252975878104695,0.6174072419007403,1.1175971237217217,0.37382401188620973,0.680382911178033,1.204623706157749,0.4945200718665283,0.7940810220720353
0.05,-0.028098676321899548,0.19099724393655254,0.29127847899034576,1.0348481814782835,0.3240056457924183,0.6226953289585299,1.1105517686956903,0.3699542190394736,0.6868659005707977,1.1963589410945772,0.49072958735265076,0.8032105423608347
0.0525,-0.026948070651460515,0.1832178804580508,0.29128149389840857,1.0272262755704515,0.3227348099290054,0.6278865262584008,1.1035142959477302,0.3660721780034555,0.6931568189083385,1.1880069456602171,0.486481752805212,0.8122153574164985
0.055,-0.025798990446829196,0.1753462671717485,0.2914446728070936,1.01963550732782,0.3214839732289076,0.6329827808113082,1.0964836759753254,0.36218143524199337,0.6992571545150313,1.1795741575705183,0.4817776775719282,0.8210852277623883
0.0575,-0.02464661355626477,0.16738473094417083,0.29173077261344843,1.01207576466206,0.3202516778894052,0.637986441242529,1.089457352143627,0.35828569913705055,0.7051699087752619,1.171068676997998,0.4766226073540028,0.8298119200706958
0.06,-0.023487063733448603,0.15933746667643497,0.2921037385834837,1.0045460291247899,0.31903610055155457,0.6429001372088957,1.0824314525986087,0.35438889323117384,0.7108995131453928,1.162499785937604,0.47102535833999637,0.8383888702251158
0.0625,-0.022317380349399365,0.15121049371558218,0.29252848499808065,0.9970444902672054,0.3178350389085498,0.6477266783798954,1.075401051024992,0.35049517135045966,0.7164517485678682,1.1538774698414027,0.4649977216974014,0.8468108049676252
0.065,-0.0211355157926002,0.14301119099236162,0.2929718453937397,0.9895686622841547,0.3166459451637878,0.6524689781618493,1.0683603374261097,0.34660898427928155,0.7218336567362363,1.145212062624997,0.4585539229393713,0.8550734056151172
0.0675,-0.019940283574420924,0.1347475615519738,0.2934037739867432,0.9821154987028694,0.3154659870419252,0.657129979429979,1.0613025875882685,0.34273526667996257,0.7270534323281028,1.1365139375384068,0.45171013830062207,0.8631730300807378
0.07,-0.018731259695391713,0.12642728454132188,0.2937988450195685,0.9746815102738258,0.3142921448243385,0.6617125858064172,1.0542201453651492,0.33887954274695536,0.7321202830915349,1.127793178679326,0.4444840534487307,0.8711064673717804
0.0725,-0.017508585911025838,0.11805641091829297,0.29413771446448994,0.9672628904404379,0.31312133529163666,0.6662196267711551,1.0471047128082622,0.33504772087503987,0.7370442639481849,1.1190592929790377,0.43689450041207967,0.8788707024786528
0.075,-0.016272706728155017,0.10963831540793699,0.29440746715744054,0.9598556352615204,0.3119504871837705,0.6706538272510933,1.0399477937030355,0.3312457437302486,0.7418361122491166,1.110320983735381,0.428961185696289,0.8864626957140946
0.0775,-0.015024148014753333,0.10117336927393306,0.29460092429317936,0.9524556430867296,0.3107765497952103,0.675017757038494,1.0327410278776208,0.32747930944534026,0.7465070796565817,1.101585947932068,0.42070447710257225,0.8938791847478595
0.08,-0.01376335615484244,0.09265896819857669,0.2947157594472167,0.9450587937895717,0.30959649326217786,0.6793137888848755,1.0254764190881982,0.3237536436907478,0.7510687310976454,1.092860692045572,0.4121452298062805,0.9011165050419835
0.0825,-0.012490566598079773,0.08408962373454007,0.2947535493894996,0.93766102568105,0.30840733155595434,0.6835440780219518,1.0181464939000955,0.3200733231060341,0.7555327187386852,1.0841503712203346,0.4033046430741133,0.908170431577812
