time,hipX,hipY,hipZ,baseX,baseY,baseZ,midX,midY,midZ,tipX,tipY,tipZ
0.0,-0.140391675279037,0.5082346614811695,0.5287413453607143,1.9407094142599908,0.7797881205604993,0.5007913084407017,2.0663999971374527,0.8431874468099043,0.44752793844880556,2.19978421735274,0.905467905858413,0.3293091974255764
0.0025,-0.13827925731728277,0.5018734396775204,0.5277016044120685,1.9354765979894402,0.7775773404409213,0.5052029750713055,2.062385062948733,0.8396241303913875,0.4524770815980754,2.194412107483022,0.8994514943704712,0.33168222449992385
0.005,-0.13610467332713172,0.4952767661980387,0.5266425458616454,1.930014836725506,0.7752691768191969,0.5097909417469608,2.0581763499291053,0.8358807517711729,0.4576132956911357,2.188902552521533,0.8931261848705959,0.33426475425424657
0.0075,-0.13388151912615306,0.4884835921313951,0.5255702801925488,1.9243502769980187,0.7728742435009636,0.5145302035126349,2.053790155965662,0.8319706924215092,0.4629073053078626,2.1832990723269785,0.8865136149655786,0.33706520293115844
0.01,-0.13162203709304923,0.48153097028768027,0.5244887600245078,1.9185086848984516,0.7704028020529098,0.5193962161267482,2.0492428061861854,0.8279070282292939,0.4683306289633477,2.1776439664086067,0.8796354756121068,0.34009190999490463
0.0125,-0.1293369120363277,0.4744533569719941,0.5233995822123754,1.9125149879197831,0.7678645395689474,0.5243653681889161,2.04455032823243,0.8237023808690372,0.47385622632305124,2.171977282496644,0.8725132352081331,0.34335288709251927
0.015,-0.12703523311883655,0.46728244833793686,0.5223017941369347,1.9063929532090527,0.7652684235721555,0.5294153257789231,2.0397281621389505,0.8193688199170995,0.4794590001463117,2.1663360684673525,0.8651678775849996,0.3468556475723053
0.0175,-0.12472441986133895,0.4600467750890846,0.5211917897111258,1.9001649773551816,0.762622623994692,0.5345252750720593,2.0347909246139,0.8149177857757199,0.485116143359504,2.1607537949477034,0.8576196815667559,0.35060710537680867
0.02,-0.12241027688528325,0.4527712600129442,0.5200637429696215,1.8938519079153415,0.7599344715603089,0.5396760842350119,2.029752217005507,0.8103600300353463,0.49080734696255807,2.155259902274334,0.8498880306163921,0.35461351234394006
0.0225,-0.12009731962675173,0.4454772928462789,0.5189105990048195,1.8874728751852128,0.7572104417486816,0.5448503903390667,2.0246244699658993,0.8057055722304389,0.4965148944823378,2.1498794597742723,0.8419912325254281,0.3588803917622825
0.025,-0.11778916503521045,0.4381830753155332,0.5177251315268094,1.8810451674371043,0.7544561713834688,0.5500326201507449,2.019418831304994,0.8009636821211965,0.5022236582794751,2.1446329070095826,0.8339463946788169,0.36341249036619167
0.0275,-0.11548877266067833,0.4309037941221693,0.5165006885035527,1.8745841562465175,0.7516765081117787,0.5552089699195059,2.014145110985472,0.7961429030929037,0.5079210119141484,2.1395358743403374,0.8257693929264837,0.36821379797889836
0.03,-0.11319862253779175,0.4236518662419676,0.5152316636826287,1.8681032703284295,0.7488755856213264,0.5603673421021512,2.0088117882764602,0.7912511202903811,0.5135966867443624,2.134599098497481,0.8174748888921433,0.37328760514366205
0.0325,-0.11092100122911903,0.41643770685901593,0.5139138727975644,1.8616140360673017,0.7460569214046129,0.5654972061321203,2.003426076063097,0.7862956671477783,0.5192426043972376,2.12982845834562,0.8090763431285384,0.3786365402586318
0.035,-0.1086583494019191,0.4092708212627052,0.5125448723482076,1.8551261691050847,0.7432235226640087,0.5705894143609364,1.9979940377150396,0.7812834655018442,0.5248527033101031,2.1252251825946904,0.800585982144376,0.3842625699079042
0.0375,-0.10641356051887596,0.4021608295188462,0.5111242042798188,1.8486476541508594,0.7403779630150619,0.575636051094811,1.9925207203978266,0.7762211596845285,0.5304227281239386,2.1207861945240682,0.7920147130082716,0.39016696759034464
0.04,-0.1041901540225403,0.3951181765703069,0.5096535074958539,1.8421848085787647,0.7375224263039298,0.5806303190834999,1.9870102189983676,0.7711151578315828,0.535949897409491,2.116504437091085,0.7833720748171791,0.3963502557167228
0.0425,-0.10199221219175837,0.38815418032002613,0.5081363822816404,1.8357423930555128,0.7346587552272845,0.5855664238776574,1.9814656301386002,0.7659715414998406,0.541432421431165,2.1123690897172,0.774666333993136,0.402812135721087
0.045,-0.09982413855186117,0.38128054304050063,0.5065780649052427,1.8293237712239354,0.731788506794506,0.5904394567735751,1.975888943474568,0.760795891072392,0.5468689420487531,2.1083657500172928,0.7659047315542568,0.4095514265504905
0.0475,-0.09769044647867178,0.37450893330971197,0.5049850952820333,1.822931061948651,0.7289129856221767,0.5952452909712667,1.9702809706635218,0.7555931337527455,0.552258021023113,2.104476692408356,0.757093778493376,0.4165660008904095
0.05,-0.09559563242504343,0.3678508255350974,0.5033650034658581,1.8165652725713974,0.7260332521327352,0.5999804887832579,1.9646414275670425,0.7503675440984339,0.557597832060877,2.100681239951277,0.7482394969841273,0.42385269726991764
0.0525,-0.09354404176658027,0.3613173700382434,0.5017258643746555,1.8102264530782755,0.7231501258575125,0.6046422074417622,1.9589691635892221,0.745122909537646,0.5628861078528902,2.096956241787437,0.7393475765871803,0.43140721679500627
0.055,-0.09153970080145964,0.35491919544285505,0.500075703024475,1.8039138926828835,0.7202641994284082,0.6092280978108473,1.9532624016302462,0.7398627262934776,0.5681201989912547,2.0932765998369938,0.7304234786521762,0.4392240185599328
0.0575,-0.08958617537023561,0.34866613392063034,0.4984220676592261,1.797626304218787,0.7173758568408454,0.6137362245363006,1.947518907657522,0.7345903220572926,0.5732970859989338,2.089615740026415,0.7214725609966701,0.44729621069761355
