time,midX,midY,midZ,tipX,tipY,tipZ
0.0,2.0938462971617717,0.8115304276292424,0.4050720166590208,2.1898855413603693,0.6918810058666414,0.3870553154035133
0.0025,2.089615902351086,0.8100796910102196,0.4116841144230746,2.184225948751791,0.6897843719236771,0.39065800198124995
0.005,2.0850988365330343,0.8084382395143455,0.41831866742274276,2.178630593650258,0.6878853940039431,0.39417443563950755
0.0075,2.080325588258552,0.8066248154883783,0.4249598542119571,2.1730928963537326,0.686165250692589,0.3976131564867158
0.01,2.075326126937384,0.8046563199563245,0.43159437010322715,2.1676045914335833,0.6846077568602708,0.4009814713955032
0.0125,2.0701293111765757,0.8025479565387755,0.43821107477238164,2.1621564791804726,0.6831989393961039,0.40428564869173084
0.015,2.0647624638623507,0.8003133893850168,0.44480066449050326,2.156738995551333,0.6819266579251209,0.4075310855929498
0.0175,2.0592510803661344,0.7979648901352393,0.45135538196256836,2.15134263376725,0.6807802809036271,0.41072244913835965
0.02,2.053618642594783,0.7955134671268949,0.4578687603622658,2.145958247759089,0.6797504229662639,0.41386379469636986
0.0225,2.047886518831178,0.792968975594102,0.4643354010899338,2.1405772597259656,0.6788287387882925,0.4169586665804512
0.025,2.0420739256131113,0.7903402081315755,0.4707507871782116,2.1351917917597936,0.6780077718276176,0.4200101837446826
0.0275,2.036197934912779,0.7876349659592577,0.4771111311570756,2.1297947374102515,0.6772808508659697,0.4230211143081292
0.03,2.0302735375679144,0.7848601285905112,0.4834132441467487,2.1243797809200964,0.6766420108507926,0.4259939439637518
0.0325,2.0243137820775905,0.7820217460081197,0.48965441211467275,2.1189413696863952,0.6760859085594281,0.428930939833559
0.035,2.018329934827073,0.77912512934816,0.49583228928155565,2.1134746648187575,0.6756077491566148,0.4318342078135818
0.0375,2.0123315986401966,0.7761749036330521,0.5019448231505166,2.107975490718127,0.6752032527611667,0.43470574443222865
0.04,2.0063268474033245,0.7731750606448385,0.5079901977664573,2.102440270888058,0.6748686229116647,0.43754748199860266
0.0425,2.000322413138613,0.7701290414661244,0.5139667801832288,2.096865948288936,0.6746004870224163,0.4403613239651828
0.045,1.9943238476067098,0.7670398072742235,0.5198730738385955,2.091249913341844,0.6743958450794924,0.44314917841831214
0.0475,1.988335635287386,0.7639098847859027,0.5257076841505115,2.085589944259377,0.6742520417939319,0.44591299350695723
0.05,1.9823613055596578,0.760741413701251,0.5314693015015954,2.07988414394921,0.6741667391789038,0.4486547870594536
0.0525,1.976403534693786,0.7575361910526328,0.5371566908942633,2.074130880357024,0.6741378885844571,0.4513766749608448
0.055,1.970464186725284,0.7542956881381792,0.5427686530643283,2.0683287565197004,0.6741637149016985,0.454080914776138
0.0575,1.9645443008322692,0.7510210448297978,0.5483039459353671,2.062476614949605,0.6742427028550853,0.45676996244436874
0.06,1.9586441018615417,0.7477130783655477,0.5537612130712722,2.0565735433925827,0.6743735656273318,0.459446514157305
0.0625,1.9527630968574607,0.7443723425613457,0.559138974166775,2.0506188400423553,0.6745551856080351,0.4621135125642575
0.065,1.9469002314149175,0.7409992344099665,0.5644356692990575,2.0446119432587606,0.6747865377958212,0.46477413080941843
0.0675,1.9410540153158036,0.737594095116222,0.5696496903340411,2.0385523786743738,0.6750666142827493,0.46743175960996125
0.07,1.9352225712326347,0.7341572759091792,0.574779374743851,2.0324397466538593,0.6753943654335884,0.47009000931426487
0.0725,1.9294036511747612,0.7306891889607415,0.5798229874890832,2.0262737295560864,0.6757686465985933,0.4727527114105365
0.075,1.9235946912183546,0.7271903700384091,0.5847787161260788,2.0200540996476897,0.6761881494563062,0.47542388953095277
0.0775,1.9177929120579722,0.7236615515071775,0.5896446832042754,2.0137807254026,0.6766513218899018,0.47810769346929655
0.08,1.911995405080337,0.7201037197379688,0.5944189670035195,2.0074535829645903,0.6771563052711291,0.48080832514227234
0.0825,1.9061991775102056,0.7165181480376366,0.5990996218056084,2.0010727734206006,0.6777008957762483,0.48352997265670905
0.085,1.9004012047686505,0.7129064197459547,0.6036847036764654,1.994638542982228,0.678282519112116,0.4862767326105676
0.0875,1.894598511346634,0.7092704454289493,0.6081723067951442,1.9881512947700197,0.6788982107957767,0.4890525092986012
0.09,1.888788248040175,0.7056124578907678,0.6125606074132606,1.981611598495641,0.679544620826719,0.49186091578351043
0.0925,1.882967743824206,0.7019349872656425,0.6168479012185495,1.975020194107837,0.6802180399004489,0.4947051868537134
0.095,1.8771345398665817,0.6982408180399505,0.6210326444829413,1.9683779925663258,0.6809144504430226,0.49758811684474036
0.0975,1.8712864102076043,0.694532946209915,0.6251134877388478,1.9616860634620108,0.6816295795535967,0.500512011427736
0.1,1.8654213806930529,0.690814534348624,0.6290893107340617,1.9549456196783455,0.6823589624526264,0.5034786582538333
0.1025,1.8595377424593587,0.6870888668013433,0.632959243126436,1.9481579985845183,0.6830980014615938,0.506489304893495
0.105,1.853634058145983,0.6833593020244577,0.6367226776879407,1.9413246452797883,0.683842031943335,0.5095446529413409
0.1075,1.8477091564012424,0.6796292262363869,0.640379270569493,1.9344470960343554,0.6845863826737915,0.512644864449801
0.11,1.8417621233784094,0.675901999230563,0.6439289375004424,1.9275269600125486,0.6853264398880746,0.5157895805725052
0.1125,1.8357923157024603,0.6721809062866194,0.6473718482773049,1.9205658963785526,0.6860577056839853,0.5189779366758112
0.115,1.8297993983051237,0.6684691155566759,0.6507084315863754,1.913565576420169,0.6867758509674575,0.5222085758623668
0.1175,1.8237833615560295,0.6647696505298453,0.6539393693515816,1.9065276534232907,0.6874767564632057,0.5254796808029574
