time,midX,midY,midZ,tipX,tipY,tipZ
0.0,0.8827397135635794,-0.059402583621361985,0.4565698008507812,1.0095002580239705,-0.1765868809084729,0.5004735404343693
0.0025,0.8775984334809392,-0.05883791531360691,0.46278095885392845,1.0085255770339896,-0.17456767130146733,0.4973155816551333
0.005,0.8721306439900217,-0.05896334028753295,0.46896860804568763,1.00762258722197,-0.17184680012728118,0.4940123962142294
0.0075,0.8664173118070839,-0.059375078073181944,0.4751376263074961,1.006435378844565,-0.16839527504354168,0.4905477225960884
0.01,0.8605245338377939,-0.0597422234829211,0.48125883063597097,1.0046760532537469,-0.1642206100176963,0.4869631894215433
0.0125,0.8544712331934295,-0.06006138773753403,0.48739228738081425,1.002296254127348,-0.15935373759159416,0.4833025492060902
0.015,0.8482763754570658,-0.06032804074257332,0.49356717333373684,0.999244851949752,-0.15382727287523537,0.47962636245085977
0.0175,0.8419590333376392,-0.06053548865011979,0.4997915371174322,0.9954769060626953,-0.14768196125855101,0.4760073285353984
0.02,0.8355379402239532,-0.06067594363611191,0.5060599459768175,0.990960924957646,-0.1409692135724731,0.4725245895393315
0.0225,0.8290310081070664,-0.06074169691589265,0.5123590510767462,0.9856832117346148,-0.13375071692212798,0.4692579651466383
0.025,0.8224548757483191,-0.0607261921473818,0.5186715091960276,0.9796494640152297,-0.1260960874991099,0.4662828490366678
0.0275,0.8158245796922735,-0.060624852301039686,0.5249785996553655,0.9728840941622822,-0.11807953091518875,0.4636662654004842
0.03,0.8091534295962932,-0.060435578302592,0.5312619003456405,0.9654279123855972,-0.10977632534946644,0.46146426269375296
0.0325,0.8024530765938016,-0.060158833924065624,0.5375043371010909,0.9573347871624689,-0.10125970419026192,0.4597206131822839
0.035,0.7957336839570536,-0.059797258310185744,0.5436907965218586,0.9486678563994299,-0.09259849729456629,0.45846667357273485
0.0375,0.7890040703974622,-0.05935499985197869,0.5498084189832416,0.9394958402679445,-0.08385560701038013,0.4577221498541702
0.04,0.7822717777531814,-0.05883718022079375,0.5558466731030993,0.929889870031916,-0.07508714466757296,0.45749642653778716
0.0425,0.7755431220656455,-0.058249651242029625,0.56179730522668,0.919920962977229,-0.06634205124412565,0.45779016303006054
0.045,0.76882325084238,-0.05759886662492093,0.5676542227548849,0.9096580794219707,-0.057662143675929166,0.4585969874746687
