time,midX,midY,midZ,tipX,tipY,tipZ
0.0,2.074761398945185,0.3160823726954186,0.4833040820637437,2.221500002721449,0.2217135409824491,0.36181842852590446
0.0025,2.070345329334444,0.31559579422147116,0.489301298489497,2.217514475060035,0.22799019048590935,0.36458819599609726
0.005,2.0657342263303424,0.3151254424595884,0.4955233786659577,2.2133120063206206,0.23453685932302723,0.3675969722321849
0.0075,2.060949833614518,0.3146794661720493,0.5019327359769575,2.208905102055338,0.24131959089027302,0.37085114910313416
0.01,2.0560137120896,0.3142656267992052,0.5084916550118733,2.2043070148238453,0.24830385415512768,0.3743555626722681
0.0125,2.050946876243615,0.31389095656942334,0.5151629516325182,2.1995317667714787,0.25545507637713477,0.3781130793050824
0.015,2.045769515817363,0.3135614479763729,0.5219105274244498,2.194594135156408,0.2627391769895124,0.38212435933334116
0.0175,2.0405007834984676,0.3132818430812417,0.5286997799932538,2.18950950439702,0.2701229091004228,0.3863877416562302
0.02,2.0351586429316146,0.3130555380148939,0.5354978658468733,2.1842936591321305,0.27757403672750847,0.3908992311188748
0.0225,2.0297597807191896,0.3128845750344774,0.542273860610304,2.178962640499004,0.285061532630175,0.39565257643395907
0.025,2.0243195687950966,0.312769659585772,0.5489988856389967,2.1735325767750555,0.2925557423055438,0.4006394156071639
0.0275,2.0188520516224444,0.312710174978633,0.5556462210628706,2.168019402517196,0.3000283800014078,0.4058494610787119
0.03,2.0133699336852717,0.3127042079078729,0.5621913777468819,2.162438585122589,0.3074524485898871,0.4112707004908267
0.0325,2.007884553637149,0.3127485903357989,0.5686121118477215,2.1568049604489423,0.3148022167326533,0.41688959215017435
0.035,2.0024058423225397,0.3128389576710115,0.574888389096074,2.151132603087182,0.3220532007003938,0.4226912490817273
0.0375,1.9969422771258607,0.3129698354027014,0.5810023241299047,2.1454346306939955,0.3291820677788104,0.4286596266639496
0.04,1.9915008619751589,0.31313477397239614,0.5869381234052229,2.1397229367928627,0.33616650817238586,0.43477772613936844
0.0425,1.9860871539204012,0.31332655588603736,0.5926820330213877,2.1340079450405502,0.34298518551484675,0.44102780692987054
0.045,1.9807053297780537,0.3135374923505584,0.5982222708648982,2.1282984646797742,0.34961778096244395,0.4473915809983906
0.0475,1.9753582682430157,0.313759763618549,0.6035489477041439,2.1226015999784873,0.35604502533001675,0.45385036445691934
0.05,1.9700476263527193,0.3139857118218732,0.6086540056518305,2.1169226613894794,0.36224867463264165,0.4603851868428401
0.0525,1.9647739025139153,0.314208053576062,0.6135311664728393,2.1112650994228295,0.368211487462289,0.4669768663562358
0.055,1.959536489317276,0.3144200346119679,0.6181758568368997,2.105630474045398,0.37391723454109144,0.47360605046606596
0.0575,1.9543337288693667,0.3146155456341304,0.6225851102154182,2.100018456627707,0.37935071376357066,0.48025322150605404
0.06,1.9491629801719692,0.3147892100080898,0.6267574669451912,2.094426872836838,0.3844977648410628,0.486898674582057
0.0625,1.9440206921605252,0.3149364332982595,0.6306928838874445,2.088851798427754,0.38934532263136223,0.4935224844271133
0.065,1.9389024756926314,0.31505339069888544,0.6343926556150951,2.08328772086166,0.393881513483182,0.5001044770934822
0.0675,1.9338031807278244,0.3151369522212317,0.6378593425005225,2.077727775938467,0.39809575899319277,0.5066242063271336
0.07,1.9287169849235557,0.3151845800093997,0.6410966982953887,2.0721640398355423,0.4019788932741769,0.5130609288026473
0.0725,1.923637496734521,0.315194241309092,0.6441095972617595,2.066587840692476,0.40552332308936123,0.519393595088341
0.075,1.918557874286281,0.3151643402262484,0.6469039677796721,2.0609900769485514,0.40872321991632193,0.525600887817483
0.0775,1.9134709516403094,0.31509362904979527,0.6494867350043608,2.0553615413360307,0.4115747077599305,0.5316613126746771
0.08,1.9083693687672574,0.31498109050639805,0.6518657668725099,2.0496932432692176,0.41407601300868413,0.5375533265941449
0.0825,1.9032457152489501,0.3148258373212799,0.6540498210262967,2.0439767169226957,0.41622755059262606,0.5432555002846756
0.085,1.8980926933956535,0.3146270534506998,0.6560484886756149,2.038204290296618,0.41803193878053874,0.5487467186218321
0.0875,1.8929032975314017,0.3143839520939648,0.6578720999701578,2.032369292869967,0.41949395048580607,0.5540064085210703
0.09,1.8876709937440261,0.3140957608870518,0.65953155617079,2.0264662000480484,0.420620419227857,0.5590147787494697
0.0925,1.882389876677389,0.31376177745145517,0.6610381320322295,2.020490722594208,0.42142011299789245,0.5637530647116082
0.095,1.8770547781949987,0.31338144480006624,0.6624033330883631,2.0144398554052536,0.42190354868839286,0.568203766975072
0.0975,1.8716612917004476,0.312954302869249,0.6636388226435851,2.0083119081467546,0.4220827071102517,0.572350869307898
0.1,1.866205734906212,0.31247980514583773,0.6647563639674126,2.002106517705504,0.4219706795945251,0.5761800360120433
0.1025,1.86068514257202,0.3119571724533097,0.665767733929417,1.9958246165980462,0.42158131828303497,0.5796787918396745
0.105,1.8550973083155677,0.3113853549519122,0.6666846101178053,1.98946835546515,0.42092891061969656,0.5828366887736177
0.1075,1.84944082179452,0.31076301538647805,0.6675184669663389,1.9830409912795932,0.4200278641722957,0.5856454709217404
0.11,1.8437150763119936,0.3100884710546201,0.6682805012665429,1.9765467038516245,0.41889242068425503,0.5880992207699038
0.1125,1.8379202502751928,0.3093596075895239,0.6689815660143956,1.9699903095652682,0.41753646314233367,0.590194411347148
0.115,1.8320572761898801,0.3085738410526214,0.6696320939681198,1.9633769589770036,0.4159734189133868,0.5919298157102482
0.1175,1.8261278082176404,0.3077281722158321,0.6702420239171972,1.9567119240134685,0.41421614736415774,0.5933063446642942
