time,midX,midY,midZ,tipX,tipY,tipZ
0.0,0.9017410852255682,-0.03768156829828815,0.45942326640660885,0.97340222535965,-0.13993661965463003,0.4347744297332304
0.0025,0.8966924615280195,-0.03848281834598622,0.46386147435622843,0.9749137640374811,-0.1348724383343771,0.4357643450585149
0.005,0.8913858079128275,-0.03954107835794274,0.46830947087126507,0.9759985961746924,-0.12921521133886438,0.43671507865953973
0.0075,0.8858545217394871,-0.04084899206637745,0.4727668496825428,0.9765387182826518,-0.12297256209343987,0.4376801652297994
0.01,0.8801303920305236,-0.04239682948001789,0.47723207646053256,0.9764229080417076,-0.11617539690441156,0.4387164428607123
0.0125,0.8742431951316917,-0.04417277018450664,0.48170253186570877,0.9755508330567485,-0.10887741163633347,0.43988086815906446
0.015,0.8682203764482466,-0.04616323128391296,0.48617452347863005,0.9738372899272454,-0.10115326950515457,0.4412285229207207
0.0175,0.8620868376414805,-0.04835322669566338,0.4906433468061636,0.9712158096224643,-0.09309554883325402,0.4428105989584261
0.02,0.8558648131339981,-0.05072674126149308,0.49510339232233946,0.9676413362998482,-0.08481068247954404,0.44467251385929707
0.0225,0.8495738178750689,-0.05326710685516812,0.49954830129362454,0.9630917613643855,-0.07641419863228213,0.4468523021022843
0.025,0.843230652774716,-0.05595736291494702,0.5039711651227466,0.9575682050888011,-0.0680256397151974,0.4493794028462648
0.0275,0.836849460655905,-0.058780583360480525,0.5083647487846726,0.9510940779363137,-0.05976355799490903,0.4522739218530205
0.03,0.8304418307565944,-0.06172016259482043,0.5127217226112372,0.9437130794412476,-0.05174094437869199,0.45554638607729214
0.0325,0.8240169461805218,-0.06476005665904311,0.517034895171043,0.9354863719789535,-0.04406136394286165,0.45919796134356067
0.035,0.8175817623751798,-0.06788497234234543,0.5212974391673593,0.9264892107990941,-0.03681597419382465,0.46322106949435726
0.0375,0.8111412052132438,-0.07108049776173991,0.5255030997322427,0.9168073262052654,-0.030081497608698896,0.46760031444944367
0.04,0.8046983815616608,-0.07433317631665373,0.5296463743274262,0.9065333307924001,-0.023919118167294723,0.47231361284987866
0.0425,0.798254801940838,-0.07763053694592564,0.5337226617021976,0.8957633638351394,-0.01837419292536379,0.4773334275064974
0.045,0.7918106125245128,-0.0809610913019575,0.5377283824245203,0.8845941114508675,-0.013476632522129564,0.4826280209671545
0.0475,0.7853648255941008,-0.08431429923535944,0.5416610621868363,0.8731202855642692,-0.009241794013801569,0.48816267073682285
0.05,0.778915544419004,-0.08768050914015083,0.5455193652215604,0.8614325947089843,-0.005671727091603795,0.4939008049848556
0.0525,0.7724601840849785,-0.09105089088056123,0.5493030776251777,0.8496161845795097,-0.002756637556723965,0.4998050362474677
0.055,0.7659956806960009,-0.09441737267982786,0.5530130480689791,0.8377494983933116,-0.000476474963518686,0.5058380858043351
0.0575,0.7595186740882189,-0.09777258046276925,0.5566510914289816,0.8259035099987142,0.0011974194998426585,0.5119635948433287
0.06,0.7530256523843392,-0.10110977898360651,0.5602198607359969,0.8141412856258139,0.002300656338784582,0.5181468180306893
0.0625,0.7465130664440209,-0.10442281690194796,0.563722701758321,0.8025178267625928,0.0028741798731355406,0.5243551899336885
0.065,0.739977436500789,-0.10770607574769092,0.5671635063972156,0.7910801445466089,0.002962732770819848,0.5305587562405432
0.0675,0.733415457994342,-0.11095442277985451,0.5705465690121769,0.7798675199374367,0.0026134312664919668,0.5367304759336119
0.07,0.7268240979807361,-0.11416316823183356,0.5738764447673288,0.7689119108474143,0.0018744656621257905,0.5428464075300571
0.0725,0.720200674576944,-0.11732802797080086,0.5771578122199381,0.7582384714174816,0.0007939366077032439,0.5488857911003199
0.075,0.7135429157059816,-0.12044509415687638,0.5803953448440924,0.7478661506704992,-0.0005811654768763941,0.5548310371960858
0.0775,0.7068489953766901,-0.12351081263085636,0.583593597642829,0.7378083419166677,-0.0022058305296439318,0.5606676328474788
0.08,0.7001175505884534,-0.1265219642059745,0.5867569115507077,0.7280735554882775,-0.00403774066501629,0.5663839771482921
0.0825,0.6933476893364598,-0.12947565710202377,0.5898893326538374,0.7186660835540858,-0.006037827171494772,0.5719711648111641
0.085,0.6865389953868004,-0.13236933750676555,0.5929945418739964,0.7095866326486331,-0.008170686340259678,0.577422735696706
0.0875,0.6796915250174455,-0.13520081090654054,0.596075797076075,0.7008329129335807,-0.010404863275313661,0.5827344008088512
0.09,0.6728057923163926,-0.13796826508520132,0.5991358959027606,0.6924001761249123,-0.01271301075298209,0.5879037514997079
0.0925,0.6658827423396303,-0.1406702927122353,0.6021771645018884,0.6842816946297063,-0.015071934983917706,0.5929299609714904
0.095,0.6589237103249743,-0.1433059132531189,0.6052014730778483,0.6764691784418114,-0.017462542725670105,0.5978134878715958
0.0975,0.6519303704947399,-0.14587459460849408,0.6082102772080288,0.6689531271544963,-0.019869704958582285,0.6025557902665114
0.1,0.644904683914047,-0.14837627184840246,0.611204678782238,0.6617231154624126,-0.022282049164268736,0.607159057879018
0.1025,0.637848849375843,-0.15081135650573801,0.6141854993870823,0.6547680162805704,-0.02469169000584895,0.6116259690078398
0.105,0.6307652509312914,-0.15318073458125056,0.6171533644595163,0.6480761711562373,-0.027093913892113963,0.6159594750062575
0.1075,0.62365639697698,-0.15548575666389924,0.6201087971389935,0.6416355172537184,-0.029486835952569845,0.6201626135884176
0.11,0.6165248588995245,-0.15772822318423013,0.6230523144651368,0.6354336750569133,-0.031871043550545014,0.6242383535605767
0.1125,0.6093732193183008,-0.15991036586271637,0.6259845159504078,0.6294580008883233,-0.03424923665113866,0.6281894733448241
